PassengerId;Age;Evasions;S;U;B;Tram
4465_03;28.0;FALSE;TRUE;FALSE;FALSE;TRUE
4466_01;31.0;FALSE;TRUE;FALSE;FALSE;TRUE
4467_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
4469_01;26.0;FALSE;TRUE;FALSE;FALSE;FALSE
4469_02;43.0;FALSE;TRUE;FALSE;FALSE;TRUE
4470_01;28.0;TRUE;FALSE;FALSE;FALSE;TRUE
4472_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
4472_02;27.0;TRUE;FALSE;FALSE;FALSE;TRUE
4473_01;13.0;FALSE;FALSE;TRUE;FALSE;TRUE
4473_02;27.0;FALSE;FALSE;TRUE;FALSE;TRUE
4474_01;2.0;TRUE;FALSE;FALSE;FALSE;FALSE
4474_02;24.0;TRUE;FALSE;FALSE;FALSE;FALSE
4474_03;2.0;TRUE;FALSE;FALSE;FALSE;FALSE
4475_01;50.0;FALSE;TRUE;FALSE;FALSE;TRUE
4475_02;27.0;FALSE;TRUE;FALSE;FALSE;FALSE
4476_01;26.0;TRUE;FALSE;FALSE;FALSE;TRUE
4477_01;31.0;TRUE;FALSE;FALSE;FALSE;TRUE
4479_01;28.0;FALSE;FALSE;TRUE;FALSE;TRUE
4482_01;4.0;TRUE;FALSE;FALSE;FALSE;TRUE
4482_02;9.0;TRUE;FALSE;FALSE;FALSE;TRUE
4482_03;0.0;TRUE;FALSE;FALSE;FALSE;TRUE
4482_04;35.0;TRUE;FALSE;FALSE;FALSE;FALSE
4482_05;3.0;TRUE;FALSE;FALSE;FALSE;FALSE
4483_01;25.0;FALSE;FALSE;TRUE;FALSE;TRUE
4483_02;63.0;FALSE;FALSE;TRUE;FALSE;TRUE
4485_01;34.0;FALSE;FALSE;TRUE;FALSE;FALSE
4485_02;35.0;FALSE;FALSE;TRUE;FALSE;TRUE
4486_01;26.0;TRUE;FALSE;FALSE;FALSE;FALSE
4487_01;39.0;TRUE;FALSE;FALSE;FALSE;TRUE
4490_01;34.0;FALSE;TRUE;FALSE;FALSE;TRUE
4491_01;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
4492_01;46.0;TRUE;FALSE;FALSE;FALSE;FALSE
4493_01;26.0;TRUE;FALSE;FALSE;FALSE;TRUE
4494_01;28.0;FALSE;FALSE;TRUE;FALSE;FALSE
4496_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4497_01;35.0;TRUE;FALSE;FALSE;FALSE;FALSE
4498_01;11.0;TRUE;FALSE;FALSE;FALSE;TRUE
4498_02;14.0;TRUE;FALSE;FALSE;FALSE;FALSE
4498_03;4.0;TRUE;FALSE;FALSE;FALSE;FALSE
4498_04;11.0;TRUE;FALSE;FALSE;FALSE;TRUE
4498_05;31.0;TRUE;FALSE;FALSE;FALSE;FALSE
4498_06;15.0;TRUE;FALSE;FALSE;FALSE;TRUE
4498_07;39.0;TRUE;FALSE;FALSE;FALSE;TRUE
4498_08;7.0;TRUE;FALSE;FALSE;FALSE;TRUE
4500_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
4501_01;22.0;FALSE;FALSE;FALSE;TRUE;FALSE
4502_01;26.0;FALSE;FALSE;TRUE;FALSE;FALSE
4505_01;53.0;FALSE;TRUE;FALSE;FALSE;TRUE
4505_02;40.0;FALSE;TRUE;FALSE;FALSE;TRUE
4506_01;19.0;FALSE;FALSE;TRUE;FALSE;TRUE
4508_01;54.0;FALSE;FALSE;TRUE;FALSE;TRUE
4508_02;21.0;FALSE;FALSE;TRUE;FALSE;TRUE
4508_03;25.0;FALSE;FALSE;TRUE;FALSE;TRUE
4509_01;48.0;FALSE;FALSE;TRUE;FALSE;TRUE
4509_02;41.0;FALSE;FALSE;TRUE;FALSE;TRUE
4509_03;13.0;FALSE;FALSE;TRUE;FALSE;TRUE
4510_01;57.0;FALSE;TRUE;FALSE;FALSE;TRUE
4511_01;25.0;FALSE;TRUE;FALSE;FALSE;FALSE
4511_02;48.0;FALSE;TRUE;FALSE;FALSE;FALSE
4512_01;34.0;FALSE;FALSE;TRUE;FALSE;TRUE
4514_01;16.0;TRUE;FALSE;FALSE;FALSE;FALSE
4515_01;0.0;TRUE;FALSE;FALSE;FALSE;TRUE
4515_02;15.0;TRUE;FALSE;FALSE;FALSE;TRUE
4516_01;37.0;TRUE;FALSE;FALSE;FALSE;TRUE
4517_01;37.0;TRUE;FALSE;FALSE;FALSE;TRUE
4518_01;49.0;TRUE;FALSE;FALSE;FALSE;TRUE
4521_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
4522_01;25.0;TRUE;FALSE;FALSE;FALSE;TRUE
4524_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
4529_01;43.0;TRUE;FALSE;FALSE;FALSE;TRUE
4530_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4531_01;54.0;FALSE;TRUE;FALSE;FALSE;FALSE
4532_01;30.0;TRUE;FALSE;FALSE;FALSE;FALSE
4533_01;37.0;FALSE;TRUE;FALSE;FALSE;FALSE
4534_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
4535_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4535_02;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4537_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
4538_01;44.0;TRUE;FALSE;FALSE;FALSE;TRUE
4539_01;0.0;TRUE;FALSE;FALSE;FALSE;TRUE
4539_02;15.0;TRUE;FALSE;FALSE;FALSE;FALSE
4542_01;19.0;FALSE;TRUE;FALSE;FALSE;FALSE
4542_02;20.0;FALSE;TRUE;FALSE;FALSE;FALSE
4543_01;20.0;FALSE;FALSE;TRUE;FALSE;TRUE
4544_01;34.0;TRUE;FALSE;FALSE;FALSE;FALSE
4546_01;17.0;TRUE;FALSE;FALSE;FALSE;FALSE
4547_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4549_01;42.0;TRUE;FALSE;FALSE;FALSE;TRUE
4550_01;28.0;TRUE;FALSE;FALSE;FALSE;TRUE
4552_01;43.0;FALSE;FALSE;TRUE;FALSE;TRUE
4553_01;55.0;FALSE;TRUE;FALSE;FALSE;TRUE
4555_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
4557_01;17.0;TRUE;FALSE;FALSE;FALSE;TRUE
4558_01;54.0;FALSE;TRUE;FALSE;FALSE;TRUE
4559_01;25.0;TRUE;FALSE;FALSE;FALSE;TRUE
4560_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
4561_01;45.0;FALSE;TRUE;FALSE;FALSE;TRUE
4562_01;31.0;FALSE;TRUE;FALSE;FALSE;FALSE
4563_01;19.0;FALSE;TRUE;FALSE;FALSE;FALSE
4564_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
4565_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
4567_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
4568_01;42.0;FALSE;FALSE;TRUE;FALSE;TRUE
4569_01;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
4569_02;37.0;FALSE;TRUE;FALSE;FALSE;FALSE
4570_01;64.0;FALSE;TRUE;FALSE;FALSE;FALSE
4571_01;24.0;TRUE;FALSE;FALSE;FALSE;FALSE
4572_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
4573_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4574_01;23.0;FALSE;FALSE;TRUE;FALSE;TRUE
4575_01;21.0;TRUE;FALSE;FALSE;FALSE;FALSE
4576_01;37.0;TRUE;FALSE;FALSE;FALSE;TRUE
4577_01;17.0;FALSE;FALSE;TRUE;FALSE;FALSE
4580_01;35.0;FALSE;FALSE;TRUE;FALSE;FALSE
4581_01;33.0;FALSE;TRUE;FALSE;FALSE;TRUE
4581_02;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
4585_01;32.0;FALSE;TRUE;FALSE;FALSE;TRUE
4586_01;31.0;FALSE;FALSE;TRUE;FALSE;TRUE
4587_01;29.0;FALSE;TRUE;FALSE;FALSE;TRUE
4591_01;34.0;FALSE;TRUE;FALSE;FALSE;FALSE
4592_01;9.0;FALSE;FALSE;TRUE;FALSE;TRUE
4592_02;25.0;FALSE;FALSE;TRUE;FALSE;FALSE
4592_03;29.0;FALSE;FALSE;TRUE;FALSE;FALSE
4592_04;1.0;FALSE;FALSE;TRUE;FALSE;FALSE
4593_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
4594_01;64.0;FALSE;TRUE;FALSE;FALSE;TRUE
4594_02;31.0;FALSE;TRUE;FALSE;FALSE;TRUE
4594_03;27.0;FALSE;TRUE;FALSE;FALSE;TRUE
4594_04;29.0;FALSE;TRUE;FALSE;FALSE;TRUE
4595_01;25.0;FALSE;TRUE;FALSE;FALSE;FALSE
4596_01;28.0;FALSE;FALSE;FALSE;TRUE;FALSE
4597_01;32.0;TRUE;FALSE;FALSE;FALSE;FALSE
4602_01;36.0;TRUE;FALSE;FALSE;FALSE;TRUE
4603_01;26.0;FALSE;TRUE;FALSE;FALSE;FALSE
4603_02;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
4604_01;37.0;TRUE;FALSE;FALSE;FALSE;TRUE
4605_01;45.0;TRUE;FALSE;FALSE;FALSE;TRUE
4606_01;22.0;FALSE;TRUE;FALSE;FALSE;TRUE
4606_02;24.0;FALSE;TRUE;FALSE;FALSE;FALSE
4607_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
4608_01;31.0;TRUE;FALSE;FALSE;FALSE;TRUE
4609_01;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
4610_01;28.0;TRUE;FALSE;FALSE;FALSE;TRUE
4611_01;23.0;TRUE;FALSE;FALSE;FALSE;FALSE
4612_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
4613_01;40.0;FALSE;TRUE;FALSE;FALSE;FALSE
4615_01;42.0;FALSE;FALSE;TRUE;FALSE;TRUE
4617_01;53.0;TRUE;FALSE;FALSE;FALSE;TRUE
4620_01;46.0;TRUE;FALSE;FALSE;FALSE;FALSE
4621_01;28.0;FALSE;FALSE;TRUE;FALSE;TRUE
4622_01;25.0;TRUE;FALSE;FALSE;FALSE;FALSE
4623_01;34.0;FALSE;TRUE;FALSE;FALSE;TRUE
4624_01;58.0;FALSE;FALSE;TRUE;FALSE;TRUE
4625_01;31.0;FALSE;TRUE;FALSE;FALSE;TRUE
4625_02;24.0;FALSE;TRUE;FALSE;FALSE;FALSE
4625_03;52.0;FALSE;TRUE;FALSE;FALSE;TRUE
4625_04;25.0;FALSE;TRUE;FALSE;FALSE;FALSE
4625_05;17.0;FALSE;TRUE;FALSE;FALSE;FALSE
4625_06;27.0;FALSE;FALSE;FALSE;TRUE;TRUE
4625_07;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
4628_01;45.0;FALSE;TRUE;FALSE;FALSE;TRUE
4630_01;28.0;TRUE;FALSE;FALSE;FALSE;TRUE
4631_01;25.0;FALSE;TRUE;FALSE;FALSE;FALSE
4632_01;57.0;FALSE;TRUE;FALSE;FALSE;FALSE
4632_02;68.0;FALSE;TRUE;FALSE;FALSE;FALSE
4632_03;26.0;FALSE;TRUE;FALSE;FALSE;TRUE
4632_04;52.0;FALSE;TRUE;FALSE;FALSE;TRUE
4632_05;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
4633_01;41.0;TRUE;FALSE;FALSE;FALSE;TRUE
4634_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
4635_01;16.0;TRUE;FALSE;FALSE;FALSE;FALSE
4637_01;24.0;FALSE;FALSE;TRUE;FALSE;TRUE
4638_01;62.0;FALSE;TRUE;FALSE;FALSE;TRUE
4640_01;26.0;TRUE;FALSE;FALSE;FALSE;TRUE
4641_01;45.0;TRUE;FALSE;FALSE;FALSE;TRUE
4642_01;41.0;FALSE;TRUE;FALSE;FALSE;TRUE
4643_01;36.0;TRUE;FALSE;FALSE;FALSE;TRUE
4644_01;13.0;TRUE;FALSE;FALSE;FALSE;TRUE
4645_01;48.0;FALSE;TRUE;FALSE;FALSE;TRUE
4645_02;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
4646_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4648_01;39.0;FALSE;FALSE;FALSE;TRUE;TRUE
4649_01;45.0;TRUE;FALSE;FALSE;FALSE;TRUE
4650_01;42.0;TRUE;FALSE;FALSE;FALSE;TRUE
4651_01;33.0;FALSE;TRUE;FALSE;FALSE;TRUE
4652_01;27.0;TRUE;FALSE;FALSE;FALSE;TRUE
4653_01;47.0;TRUE;FALSE;FALSE;FALSE;TRUE
4654_01;20.0;FALSE;TRUE;FALSE;FALSE;FALSE
4655_01;32.0;FALSE;TRUE;FALSE;FALSE;FALSE
4655_02;54.0;FALSE;FALSE;FALSE;TRUE;FALSE
4656_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
4656_02;9.0;TRUE;FALSE;FALSE;FALSE;TRUE
4657_01;17.0;TRUE;FALSE;FALSE;FALSE;TRUE
4658_01;26.0;FALSE;TRUE;FALSE;FALSE;TRUE
4658_02;38.0;FALSE;TRUE;FALSE;FALSE;TRUE
4659_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
4661_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
4661_02;2.0;TRUE;FALSE;FALSE;FALSE;FALSE
4661_03;4.0;TRUE;FALSE;FALSE;FALSE;FALSE
4661_04;9.0;TRUE;FALSE;FALSE;FALSE;FALSE
4661_05;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
4661_06;5.0;TRUE;FALSE;FALSE;FALSE;FALSE
4661_07;2.0;TRUE;FALSE;FALSE;FALSE;TRUE
4662_01;32.0;FALSE;TRUE;FALSE;FALSE;TRUE
4662_02;53.0;FALSE;TRUE;FALSE;FALSE;FALSE
4662_03;46.0;FALSE;TRUE;FALSE;FALSE;TRUE
4663_01;2.0;TRUE;FALSE;FALSE;FALSE;FALSE
4663_02;1.0;TRUE;FALSE;FALSE;FALSE;FALSE
4663_03;11.0;TRUE;FALSE;FALSE;FALSE;FALSE
4663_04;3.0;TRUE;FALSE;FALSE;FALSE;TRUE
4663_05;33.0;TRUE;FALSE;FALSE;FALSE;FALSE
4663_06;3.0;TRUE;FALSE;FALSE;FALSE;FALSE
4664_01;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
4665_01;21.0;TRUE;FALSE;FALSE;FALSE;FALSE
4667_01;41.0;TRUE;FALSE;FALSE;FALSE;FALSE
4668_01;64.0;FALSE;TRUE;FALSE;FALSE;FALSE
4668_02;27.0;FALSE;TRUE;FALSE;FALSE;FALSE
4672_01;41.0;TRUE;FALSE;FALSE;FALSE;FALSE
4673_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
4676_01;42.0;TRUE;FALSE;FALSE;FALSE;TRUE
4677_01;30.0;FALSE;TRUE;FALSE;FALSE;TRUE
4678_01;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
4679_01;63.0;FALSE;TRUE;FALSE;FALSE;TRUE
4680_01;17.0;FALSE;FALSE;TRUE;FALSE;TRUE
4680_02;2.0;FALSE;FALSE;TRUE;FALSE;FALSE
4680_03;19.0;FALSE;FALSE;TRUE;FALSE;FALSE
4680_04;37.0;FALSE;FALSE;TRUE;FALSE;TRUE
4684_01;50.0;FALSE;FALSE;TRUE;FALSE;TRUE
4686_01;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
4689_01;28.0;FALSE;TRUE;FALSE;FALSE;TRUE
4690_01;35.0;FALSE;TRUE;FALSE;FALSE;FALSE
4690_02;27.0;FALSE;TRUE;FALSE;FALSE;TRUE
4691_01;15.0;TRUE;FALSE;FALSE;FALSE;TRUE
4693_01;29.0;FALSE;TRUE;FALSE;FALSE;TRUE
4693_02;65.0;FALSE;TRUE;FALSE;FALSE;FALSE
4694_01;27.0;TRUE;FALSE;FALSE;FALSE;TRUE
4695_01;0.0;FALSE;FALSE;TRUE;FALSE;TRUE
4695_02;21.0;FALSE;FALSE;TRUE;FALSE;TRUE
4695_03;19.0;FALSE;FALSE;TRUE;FALSE;FALSE
4696_01;39.0;FALSE;FALSE;TRUE;FALSE;FALSE
4699_01;60.0;TRUE;FALSE;FALSE;FALSE;TRUE
4704_01;30.0;FALSE;TRUE;FALSE;FALSE;TRUE
4706_01;30.0;TRUE;FALSE;FALSE;FALSE;FALSE
4706_02;40.0;TRUE;FALSE;FALSE;FALSE;FALSE
4708_01;26.0;FALSE;FALSE;TRUE;FALSE;TRUE
4709_01;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
4710_01;22.0;FALSE;FALSE;TRUE;FALSE;TRUE
4710_02;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
4711_01;65.0;FALSE;FALSE;TRUE;FALSE;TRUE
4712_01;61.0;TRUE;FALSE;FALSE;FALSE;FALSE
4713_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4714_01;24.0;TRUE;FALSE;FALSE;FALSE;FALSE
4717_01;16.0;TRUE;FALSE;FALSE;FALSE;FALSE
4719_01;35.0;FALSE;FALSE;TRUE;FALSE;FALSE
4720_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
4721_01;23.0;TRUE;FALSE;FALSE;FALSE;FALSE
4723_01;17.0;TRUE;FALSE;FALSE;FALSE;TRUE
4723_02;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
4725_01;27.0;TRUE;FALSE;FALSE;FALSE;TRUE
4726_01;26.0;FALSE;TRUE;FALSE;FALSE;TRUE
4726_02;26.0;FALSE;TRUE;FALSE;FALSE;TRUE
4726_03;20.0;FALSE;TRUE;FALSE;FALSE;TRUE
4726_04;28.0;FALSE;TRUE;FALSE;FALSE;FALSE
4726_05;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
4728_01;23.0;FALSE;FALSE;TRUE;FALSE;TRUE
4728_02;49.0;FALSE;FALSE;TRUE;FALSE;FALSE
4730_01;50.0;FALSE;TRUE;FALSE;FALSE;TRUE
4732_01;4.0;FALSE;TRUE;FALSE;FALSE;FALSE
4732_02;32.0;FALSE;TRUE;FALSE;FALSE;FALSE
4732_03;44.0;FALSE;TRUE;FALSE;FALSE;TRUE
4733_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4738_01;30.0;FALSE;FALSE;TRUE;FALSE;TRUE
4738_02;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
4739_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4741_01;35.0;FALSE;FALSE;TRUE;FALSE;FALSE
4741_02;0.0;FALSE;FALSE;TRUE;FALSE;TRUE
4741_03;6.0;FALSE;FALSE;TRUE;FALSE;FALSE
4743_01;38.0;FALSE;TRUE;FALSE;FALSE;TRUE
4744_01;34.0;FALSE;TRUE;FALSE;FALSE;TRUE
4744_02;34.0;FALSE;TRUE;FALSE;FALSE;FALSE
4746_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
4748_01;53.0;FALSE;FALSE;TRUE;FALSE;TRUE
4750_01;28.0;FALSE;TRUE;FALSE;FALSE;TRUE
4750_02;31.0;FALSE;TRUE;FALSE;FALSE;TRUE
4752_01;56.0;FALSE;FALSE;TRUE;FALSE;TRUE
4753_01;36.0;FALSE;FALSE;TRUE;FALSE;TRUE
4754_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
4755_01;32.0;FALSE;FALSE;TRUE;FALSE;FALSE
4756_01;44.0;FALSE;TRUE;FALSE;FALSE;FALSE
4756_02;54.0;FALSE;TRUE;FALSE;FALSE;FALSE
4757_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
4758_01;44.0;TRUE;FALSE;FALSE;FALSE;TRUE
4759_01;25.0;TRUE;FALSE;FALSE;FALSE;TRUE
4762_01;35.0;FALSE;FALSE;TRUE;FALSE;FALSE
4763_01;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
4764_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4769_01;22.0;TRUE;FALSE;FALSE;FALSE;FALSE
4770_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4770_02;18.0;TRUE;FALSE;FALSE;FALSE;FALSE
4772_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4773_01;52.0;TRUE;FALSE;FALSE;FALSE;TRUE
4774_01;0.0;FALSE;FALSE;TRUE;FALSE;FALSE
4774_02;1.0;FALSE;FALSE;TRUE;FALSE;FALSE
4774_03;34.0;FALSE;FALSE;TRUE;FALSE;TRUE
4774_04;6.0;FALSE;FALSE;TRUE;FALSE;FALSE
4775_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4777_01;31.0;TRUE;FALSE;FALSE;FALSE;FALSE
4778_01;31.0;FALSE;TRUE;FALSE;FALSE;TRUE
4780_01;20.0;FALSE;FALSE;TRUE;FALSE;TRUE
4780_02;25.0;FALSE;FALSE;TRUE;FALSE;FALSE
4782_01;23.0;FALSE;TRUE;FALSE;FALSE;FALSE
4782_02;53.0;FALSE;TRUE;FALSE;FALSE;TRUE
4782_03;32.0;FALSE;TRUE;FALSE;FALSE;TRUE
4782_04;27.0;FALSE;TRUE;FALSE;FALSE;FALSE
4782_05;48.0;FALSE;TRUE;FALSE;FALSE;TRUE
4783_01;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
4784_01;21.0;FALSE;FALSE;TRUE;FALSE;FALSE
4785_01;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
4786_01;46.0;FALSE;TRUE;FALSE;FALSE;FALSE
4787_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
4788_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4790_01;54.0;FALSE;TRUE;FALSE;FALSE;TRUE
4791_01;43.0;TRUE;FALSE;FALSE;FALSE;TRUE
4792_01;18.0;TRUE;FALSE;FALSE;FALSE;FALSE
4793_01;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
4793_02;20.0;FALSE;TRUE;FALSE;FALSE;TRUE
4794_01;63.0;TRUE;FALSE;FALSE;FALSE;TRUE
4795_01;50.0;TRUE;FALSE;FALSE;FALSE;TRUE
4796_01;13.0;FALSE;FALSE;TRUE;FALSE;TRUE
4796_02;43.0;FALSE;FALSE;TRUE;FALSE;FALSE
4797_01;16.0;TRUE;FALSE;FALSE;FALSE;FALSE
4798_01;31.0;FALSE;FALSE;TRUE;FALSE;FALSE
4798_02;0.0;FALSE;FALSE;TRUE;FALSE;FALSE
4798_03;10.0;FALSE;FALSE;TRUE;FALSE;FALSE
4801_01;10.0;TRUE;FALSE;FALSE;FALSE;FALSE
4803_01;55.0;TRUE;FALSE;FALSE;FALSE;TRUE
4804_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
4804_02;7.0;TRUE;FALSE;FALSE;FALSE;TRUE
4804_03;1.0;TRUE;FALSE;FALSE;FALSE;FALSE
4807_01;44.0;TRUE;FALSE;FALSE;FALSE;TRUE
4808_01;27.0;FALSE;FALSE;TRUE;FALSE;TRUE
4810_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4813_01;49.0;FALSE;TRUE;FALSE;FALSE;TRUE
4814_01;22.0;TRUE;FALSE;FALSE;FALSE;FALSE
4815_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
4817_01;26.0;FALSE;FALSE;TRUE;FALSE;TRUE
4818_01;65.0;FALSE;FALSE;TRUE;FALSE;TRUE
4819_01;20.0;FALSE;FALSE;TRUE;FALSE;FALSE
4822_01;0.0;FALSE;FALSE;TRUE;FALSE;FALSE
4822_02;16.0;FALSE;FALSE;TRUE;FALSE;FALSE
4822_03;22.0;FALSE;FALSE;FALSE;TRUE;FALSE
4822_04;0.0;FALSE;FALSE;TRUE;FALSE;TRUE
4823_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
4827_01;30.0;TRUE;FALSE;FALSE;FALSE;FALSE
4828_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
4829_01;45.0;FALSE;FALSE;TRUE;FALSE;TRUE
4830_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4831_01;21.0;FALSE;FALSE;TRUE;FALSE;FALSE
4832_01;37.0;TRUE;FALSE;FALSE;FALSE;TRUE
4836_01;29.0;FALSE;FALSE;TRUE;FALSE;FALSE
4836_02;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
4837_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
4838_01;52.0;TRUE;FALSE;FALSE;FALSE;TRUE
4840_01;36.0;FALSE;FALSE;FALSE;TRUE;FALSE
4841_01;59.0;FALSE;TRUE;FALSE;FALSE;FALSE
4841_02;21.0;FALSE;TRUE;FALSE;FALSE;TRUE
4841_03;25.0;FALSE;TRUE;FALSE;FALSE;TRUE
4842_01;23.0;FALSE;FALSE;TRUE;FALSE;TRUE
4845_01;36.0;FALSE;TRUE;FALSE;FALSE;FALSE
4846_01;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
4846_02;0.0;TRUE;FALSE;FALSE;FALSE;FALSE
4847_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
4848_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
4850_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
4850_02;55.0;TRUE;FALSE;FALSE;FALSE;TRUE
4851_01;44.0;TRUE;FALSE;FALSE;FALSE;TRUE
4853_01;30.0;FALSE;TRUE;FALSE;FALSE;TRUE
4856_01;39.0;TRUE;FALSE;FALSE;FALSE;TRUE
4857_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
4862_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
4863_01;37.0;FALSE;TRUE;FALSE;FALSE;FALSE
4864_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
4866_01;17.0;TRUE;FALSE;FALSE;FALSE;TRUE
4868_01;17.0;TRUE;FALSE;FALSE;FALSE;TRUE
4870_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
4871_01;13.0;TRUE;FALSE;FALSE;FALSE;TRUE
4873_01;35.0;FALSE;TRUE;FALSE;FALSE;TRUE
4874_01;32.0;FALSE;FALSE;TRUE;FALSE;TRUE
4874_02;18.0;FALSE;FALSE;TRUE;FALSE;FALSE
4875_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
4876_01;25.0;FALSE;FALSE;TRUE;FALSE;TRUE
4878_01;36.0;FALSE;FALSE;TRUE;FALSE;TRUE
4879_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4880_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
4881_01;27.0;FALSE;FALSE;TRUE;FALSE;FALSE
4882_01;29.0;FALSE;TRUE;FALSE;FALSE;TRUE
4883_01;38.0;FALSE;FALSE;FALSE;TRUE;FALSE
4884_01;23.0;FALSE;FALSE;TRUE;FALSE;FALSE
4885_01;21.0;FALSE;FALSE;TRUE;FALSE;TRUE
4886_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
4887_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
4888_01;28.0;FALSE;TRUE;FALSE;FALSE;FALSE
4889_01;57.0;TRUE;FALSE;FALSE;FALSE;TRUE
4890_01;10.0;TRUE;FALSE;FALSE;FALSE;TRUE
4890_02;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
4891_01;22.0;FALSE;TRUE;FALSE;FALSE;FALSE
4891_02;24.0;FALSE;TRUE;FALSE;FALSE;FALSE
4892_01;52.0;TRUE;FALSE;FALSE;FALSE;TRUE
4893_01;31.0;TRUE;FALSE;FALSE;FALSE;FALSE
4895_01;15.0;TRUE;FALSE;FALSE;FALSE;FALSE
4896_01;40.0;TRUE;FALSE;FALSE;FALSE;TRUE
